uid	iids
827	1399,6353,6227,6308,113,6345,5688,5980,4926,6504,5456,6025,4863,19663,20235,6539,3574,6563,6614,4968,4963,6710,6814,6902,16326,4970,7123,4888,4931,4972,7115,3477,7006,7272,7192,4946,4390,5568,5403,4628,1861,6066,5081,19615,20256,4892,4372,2132,9794,9078,5025,6457,9425,3708,8616,9273,1637,3117,8427,9861,9861,9623,14812,15770,13423,16972,4277,13626,14828,15500,6188,16513,12119,10058,10058,15749,4840,16512,16215,16054,16366,17200,15080,15350
828	1687,4979,4213,5104,5042,5022,4995,7921,5103,8343,8325,4325,5093,8321,4324,5040,8207,9921,9921,9101,8217,9821,9821,7944,7946,5081,19615,7609,3468,5481,6863,11438,11503,8503,11143,11112,8390,12794,6235,1375,8992,9943,9943,12781,3235,9446,16326,5400,7505,11022,12800,11074,10857,10857,3864,19584,4992,4087,12618,10873,10873,4456,13180,9485,10201,10201,1325,4810,9079,4804,5111,13358,2721,4048,5317,12119,11823,4854,13677,13872,7306,4624,12344,11396,13710,11749,10277,10277,4383,12697,13004,4040,12160,11886,13426,12803,14550,14550,188,13870,3575,11224,12974,15115,10237,10237,9470,12928,12801,2396,7211,556,3917,5765,10437,10437,8029,13499,13242,2283,15611,3239,11498,13018,9814,9814,13191,12749,17327,16484,4863,14942,120,2305,19190,3169,10494
829	5060,9756,7147,8797,9863,9863,9661,9978,10004,9978,10004,10045,10045,2021,10011,10011,9624,9994,9994,5518,9321,5105,8945,9358,5102,10069,10069,10815,10815,10857,10857,20372,10058,10058,10628,10866,10628,10866,9951,9951,3867,11392,11477,11385,11749,10873,10873,10155,10155,11792,11414,11812,11730,11591,11946,3924,11764,12369,12883,13052,14535,15306,14948,15930,17015,8800
830	200,9822,9822,196,3058,5098,4931,8187,5042,4995,20224,8992,2827,2132,3548,7896,3183,2935,2021,1187,3905,618,5235,5081,19615,20256,6430,189,471,2788,5102,9888,9888,8049,10045,10045,4908,1434,9908,9908,10605,10605,1217,187,5084,552,10875,10875,717,184,3341,9224,10919,11564,11764,17381,7434,1909,11848,11756,19975,4614,4988,11356,1618,4307,3338,5519,192,198,762,6687,12204,12200,698,4181,12846,275,6572,12208,13190,12916,13362,13359,13857,6502,13797,3044,13828,6572,3566,14158,13640,3012,13419,4291,643,3239,214,14868,1157,14085,240,800,9074,4238,2908,3407,14025,15939,5076,1993,864,14827,15695,15601,2616,16753,14799,7824,9154,17221,4888,4933,17745,16474,15350,1269,3864,17082,19584,2022,1416,17851,16981,6366,11902,18831,17286,19037,3050,16279,203,9073,1135,19902,2758,20201,14991,247,20086,953,15843,1808,723,907,7569,3923,8745,16610,119,14802,16191
831	8697,10616,10616,13195,1573,4914,7600,8227,13793,15833,16031,16512,1470,1828,3009,3192,4943,5063,6610,6862,7269,7271,7864,8228,10977,11274,12595,12682,13780,13923,14076,15024,15322,15350,15713,15842,16549,17032,7345,11340,11349,14805,15345,17796,243,658,1198,1689,5158,6563,7160,13002,14941,15050,7067,11021,15749,15884,8040,8523,17215,19112,8719,10735,10735,16321,17685,15225,19216,12889,19389,7488,10976,12224,7139,8066,2558,18685,1714,17917,18801,11247,15500,18097,19097,19960,2842,8226,9397,11747,5166,7948,4109,19458,1937,16917,19741,3012,5948,15904,119,12019,19666,19786
832	1124,1516,6526,8770,2978,2331,10435,10820,10435,10820,572,9803,195,290,7568,3856,9395,1942,2140,6707,9062,912,953,1551,1119,1952,3044,4206,10863,10863,196,671,3303,200,317,9822,9822,9015,367,15669,9179,2604,4368,119,762,1612,11756,19975,1111,2210,4871,10843,10843,4319,3098,13351,2619,5087,12599,1801,4320,2256,11258,12056,6602,5582,5587,13077,13445,13359,3239,6746,1638,2428,13790,15049,4180,15635,220,3928,4579,1181,3331,10953,18107,1049,4366,7978,13362,1411,19738,840
833	1782,4927,1710,2248,2667,4372,4656,5023,5023,5162,6791,7008,10842,10842,11477,12027,13687,13780,10071,10071,12914,120,200,312,343,354,1316,1796,2397,2692,2815,3030,3192,4046,4228,4243,4354,4391,4817,4910,4915,4983,5107,5171,5705,6202,6289,6382,6683,7181,7390,7471,8644,9374,9822,10246,10407,10641,10857,10887,9822,10246,10407,10641,10857,10887,11024,11504,11557,11756,12777,12836,13002,13584,13686,14068,14439,14594,14633,14780,14790,14799,14810,14821,15158,15835,15935,16097,16620,17000,17327,19975,20020,20372,20504,19538,4993,10232,10232,19499,14804,11418
834	362,2950,3026,6283,8037,8074,9471,9559,9619,11391,120,935,1913,2954,3471,4115,5831,6344,6736,7413,7933,8693,10232,10618,10232,10618,11702,13322,14551,14981,4997,6202,7769,9048,13850,5353,16346,14696,14807,15156,723,7455,8435,13033,17153,18090,18227,6708,8846,10830,10830,14779,7859,17231,11535,18827,1486,3382,7648,9945,9945,11003,12516,14133,14244,14935,16607,18018,18374,18412,19056,19060,19148,19566,19729,8039,15599,4916,6193,8560,20115,20541,11133,11533,19664,20371,7881,11964,16298,20436,20437,5028
835	7623,2898,9375,541,3190,3300,6910,7354,8120,8898,9720,10580,10580,11042,12549,13109,13255,14992,15581,15738,15924,16692,17181,18580,19102,19313,8152,9858,10211,16431,356,1675,1808,2381,2989,3170,3180,3205,3258,3403,3829,8153,8583,10655,10655,11136,11203,13342,14819,15895,16383,16395,17100,17669,17849,17992,18012,18015,18309,19068,677,1342,1997,2054,2313,3210,7651,7748,8820,9268,12811,14821,16907,19545,7362,1283,8302,11418,4424,8038,3760,12934,3159,13481,4433,1178,3338,5519,6779,13170,16781,20234,1492,4479,6499,19826,12875,3316,3557,18770,18882
836	1189,3171,3178,8734,10654,10654,12443,13589,14780,11963,16623,121,272,364,1052,1148,1713,1995,2195,2547,2713,3538,3823,3862,3867,4088,4538,4603,4962,6261,6714,7278,8760,9478,11562,11599,11632,11626,11634,11906,12209,12915,13386,13780,13788,13808,14201,14651,14790,14833,14924,15330,15660,19462,5665,12462,4840,11856,13686,4451,8477,9610,11250,12990,15935,10022,10022,16031,17234,5817,674,14941,15838,17196,9418,8477,16677,17393,11908,3868,12713,13225,14321,173,720,15843,16143,18943,18326,18326,3139,3861,5721,5995,13646,18402,427,14579
837	15422,15398,2910,3152,15423,14442,14817,15421,14775,4087,15157,13974,3863,15475,15567,15432,14792,15612,4920,2908,15535,15660,854,13919,2547,3798,14466,9217,15882,15158,15761,2860,174,2949,15570,16347,1407,3861,200,9822,9822,1176,16058,15827,13932,14806,16634,14810,6586,16107,16097,16041,16131,15373,15190,14940,16245,15251,16351,11008,16309,775,2184,16332,16477,15831,16658,3946,16500,14813,16547,16453,16365,5115,2437,14807,15156,16623,9864,9864,16744,16725,16611,14951,16868,16856,7354,13948,17147,4198,17071,803,17138,17182,17165,17188,17000,9022,16177,17171,17141,15832,16143,17356,17308,17032,16260,17076,10098,10098,17393,17098,16558,11422,16554,17262,17649,6615,13159,17660,17639,3436,3114,17853,19507,17659,17702,18133,17911,17953,17778,17769,17984,18178,3490,3626,16564,17945,4051,4263,1180,18247,18425,267,18135,18402,18355,18214,15841,5199,17220,18712,399,18381,10303,10303,3006,2017,18446,18573,18869,18606,18748,19056,19060,19148,1468,2653,18976,18861,11662,18916,19074,12549,19077,18899,7631,2724,18856,6088,269
838	376,10295,10295,3301,6233,11069,853,3946,408,3228,2750,9808,9808,11728,4647,11701,5074,8312,12550,12604,5571,4730,7380,1459,11835,3444,13733,17945,3879,9002,12119,16766,3869,13831,7447,3878,19480,16113,18907,451,19837,12754,16466,6455,9289,17686,19242,19410,13975,19736,18866,11667,834,3369,6586,858,6081,19368,19849,19967,19657,20013,20389,16177,5945,3085,19850,12599,20210,18994,17054,18590,19740,20312,20509,18829,17409,3852,14708,3207
839	9717,14424,13204,14793,14813,14815,14810,14819,15605,15616,15701,15826,15837,15845,15895,15989,16029,16052,16097,16113,16121,16166,16363,16412,16415,17213,16478,11556,15835,15839,16146,16395,16549,16639,16818,16859,17006,17032,17118,17189,17188,17327,17351,16127,3228,9556,16054,16512,16554,16557,17107,17387,17600,19690,2503,2511,3338,5519,15841,16548,17183,17559,17582,17603,17676,17685,17705,17776,17814,208,313,2940,15738,17403,17558,17970,18090,18179,18183,18432,12126,18180,1220,17711,18031,7380,8059,8447,16564,17175,17911,18189,18268,18290,18492,18541,18584,18671,18731,18864,18907,3605,18226,18852,10145,18644,18955,18980,19106,1299,4264,8343,17866,19078,124,18770,19591,19642,17865,471,18231,18652,19590,16911,262,1681,3484,8424,19311,19368,19448,19457,19542,19581,1918,6048,7897,9289,11727,18346,18829,19277,19633,19643,19692,19736,19813,19843,19857,19894,19959,19873,19858,20117,20201,4641,19967,20036,20037,20210,20238,4587,20219,20358,20460,19844,20495,20532,4141,5306,16968
840	12852,13588,188,10185,10185,537,4995,20224,14786,15104,9208,10690,10690,7644,12798,13081,11782,10052,10052,147,1247,9648,14122,5037,1222,4349,170,4378,4648,5939,6709,7383,13083,13370,14459,6919,10605,10605,13489,9647,4892,6505,8445,9139,11484,11489,13218,13222,14318,2181,4619,10942,11629,12018,1957,4272,7340,12674,14380,3957,4948,10184,10184,3278,3468,719,5685,7505,5013,8363,4277,6188,9344,10936,11023,13013,13216,14315,1423,15816,14826,4206,4905,6891,124,183,5612,5998,7799,3396,4372,5060,12776,12100,12278,7593,14461,12914,13925,12001,6250,13421,4775,14804,18152,2959,15873,19569,9780,10695
841	10053,10053,11482,13224,14185,14466,3493,5017,5703,12198,4366,4851,13422,14792,16043,4856,14497,8323,13628,15632,8745,4774,6791,7008,12975,13253,15935,13804,14810,16857,14495,17667,16777,8015,6361,13779,18724,14807,15156,1681,8390,10797,10797,12055,15560,19056,19060,19148,4863,19663,20235,18605,200,8997,9822,9822,17164,18879,7892,14822,14006,14008,15902,18300,19595,14396,17434,20531,10589,1168,10603,10603,2208,1721,8866,12986,5377,5502,2345,10585,1534,20013,20389,13259,11100,9467,11158,4636,2470,18755,8172,990,3023,981,2981,1969,4544,2323,2467,4539,15609,15625,993,2419,5344,5384,11228,1006,1484,1709,2649,3399,6169,9227,9435,16739,17663,1788,1819,16843,125,6175,7985,9228
842	17176,17569,1285,19320,12444,19360,7636,5095,7593,4768,14001,4784,317,9721,817,4968,16900,19955,14643,3960,17600,10865,10865,3788,5575,5123,16794,15049,15834,183,5612,16573,3607,4183,5260,19685,2836,5537,6135,4825,13182,18029,2895,3427,5791,11744,4706,10110,10110,3501,7479,12377,18668,13205,13620,5032,19972,1381,5272,14895,14357,1889,16680,20271,5105,8945,10184,10184,9875,16832,13823,12673,20127,2926,12148,18313,19842,19171,18484,19839,20169,12604,12264,14438,8312,4212,12018,13077,9511,11064,13777,13789,5475,16114,16239,2725,1493,15948,494,3411,14402,14433
843	3226,13930,5017,4939,7987,10750,10750,11763,17032,19538,12196,16395,18870,288,352,2796,3613,4817,5365,8059,9044,11213,11564,14270,14797,14799,15080,15640,15816,17381,17605,18781,194,2772,10866,10866,12209,12827,12921,13002,13423,13419,13686,13928,14226,14792,15265,17970,19095,142,2817,13778,17822,177,2695,4307,4953,5042,5084,11812,12912,12943,13932,14347,14435,14783,15841,17191,17619,17776,18498,18644,18647,18916,18980,19056,19060,19148,4325,10605,10605,11756,13646,13924,14819,15024,15895,15955,16055,16346,19729,19975,720,2173,12914,13931,15835,13702,18346,11757,19499,125,1902,3881,18605,18880,18882,18901,19674,10776,9682,11609,15838,16559,15639
844	159,312,637,3864,7665,11007,12934,13974,13987,14495,19584,15796,2957,9864,9864,11661,4965,17667,3338,3802,5445,5519,16564,3548,2114,11756,16355,16807,19975,13358,14166,15067,148,1375,9479,9717,12914,13145,13618,13961,16054,16801,2331,2575,2828,2916,3030,3183,15934,17107,17605,242,352,1046,1750,4347,8059,11563,12208,15843,15841,18226,889,1307,4992,9978,9978,16146,573,1050,3994,17776,1169,1606,2653,3251,8992,10981,14806,16634,18716,2702,3174,3651,15902,19595,19120,10990,17219,663,12285,18663,4615,13077,18869,14711,16610,17319,19056,19060,19148,14951,16620,13702,2022,11811,15128,15129,15835,17276,3963,8565,249,19190,8859,18138,14067,126,5705,1551,2247,14810,6884,6294
845	532,939,997,5723,7289,11080,11383,12549,14212,15084,15287,15903,16912,17370,17837,20621,1690,2717,3934,7843,9441,16270,634,715,1732,3979,4172,5875,6273,6725,12760,14554,19066,4481,11761,19554,18515,18522,19544,19676,19677,14841,513,1111,9698,12068,13012,13236,16476,16566,18519,18881,18954,19460,19856,19951,893,1496,3965,4063,11843,13822,14072,14399,14783,15211,15510,15905,16740,18304,18498,18517,18523,20513,251,618,1197,1592,1799,5235,6320,6789,7030,7387,12430,13567,14568,15179,15333,15693,16188,15326,576,596,726,2305,7097,16185,17906,17970,19190,19215,20192,20201,20219,6948,6949,6957,1464,11381,16282,16530,17018,16799,592,2805,2835,4526,4529,5158,7460,8040,17215,18421,758,777,782,1164,10445,10445,13495,19452,19526,158,1112
846	347,901,2781,3426,2811,3467,345,4497,3416,4144,3156,442,3657,1906,2791,2834,3774,347,376,4416,126,2417,9786,3691,3695,1739,3712,142,3764,4652,4329,4397,3901,4362,4679,1519,3066,4613,4272,4612,1449,685,4849,4901,180,11209,1149,4905,3321,3340,3835,4277,5685,5999,6033,6041,4963,6201,6008,3418,160,6188,6250,3763,4775,6157,6891,6273,6902,3579,4943,6260,6967
847	615,1436,1428,2628,2638,2969,2991,3026,3026,3026,3312,3330,4394,4533,5138,5728,6283,6283,6283,8795,9831,10607,10800,9831,10607,10800,11395,14257,15315,17313,17734,18505,18570,125,280,627,1164,1313,2814,3189,3698,4075,4348,5169,5440,5795,5972,7624,12829,13285,13290,16102,16121,18456,18589,612,920,1325,1487,1528,1964,2252,3026,4910,6283,7593,7958,8235,8978,11561,12525,15843,16086,16177,16305,16958,3355,5945,15698,16643,17409,17688,18037,18970,19534,20296,20509,20531,4376,5661,9043
848	2706,5325,5426,4841,1741,6531,1269,6116,7310,7431,7135,7704,7869,6240,2558,4626,5195,7295,3976,4840,6495,7549,6289,6860,559,7818,6442,7194,9207,9070,625,2382,3533,3222,2780,1102,312,10735,10735,3642,791,10873,10873,3975,287,12753,10408,10408,3628,8290,1982,4325,2040,6479,5020,12134,10174,10174,12778,1552,193,471,482,9816,9816,11245,247,1247,133,248,13774,9161,13494,3376,719,14212,2966,4427,1472,294,4264,2052,6405,8411,8801,8949,386,386,4897,3567,15322,6033,2226,13990,3201,2165,6884,9849,9849,7577,2346,1272,14578,16549,1609,904,16265,4051,4615,19630,19056,19060,19148,10600,10600,18819,18513,3019,187,17307,16495,324,9977
849	4626,13267,14098,6672,7870,8902,9628,13575,7945,14451,11536,10605,10605,2752,5672,4143,2702,13067,16326,534,808,15521,1547,11756,19975,5104,5222,767,141,4519,14082,226,4939,3081,13359,3613,11213,12781,15929,11631,9446,20164,2364,4908,5058,13002,548,14490,11882,12015,16090,13769,1882,11138,4112,3974,223,14244,9009,125,16167,4832,16742,2346,6583,16474,2931,11120,16559,4893,16790,5216,2586,17729,11614,9716,8635,10698,10698,17103,16420,15112,1747,3666,343,15749,16550,4900,15846,17621,4942,17818,3648,543,4329,3897,135,1934,2096,1889,6357,16362,18436,5188,13654,554,19168,3855,287,5655,645,17718,19983,15365,3924,19211,6538,17576,18672,196,1446,20043,14489,18991,20011,161,19157,3416
850	2515,4776,8431,8529,9120,7849,390,782,2715,4634,5057,758,3003,249,799,3782,951,5080,8093,3786,1563,1164,958,1200,1257,1394,4976,5939,6153,1652,11458,6986,9394,125,3400,4917,6651,5627,135,4341,6315,4574,841,563,4926,5855,6709,7954,7019,2166,5059,10022,10022,9642,3757,5760,5180,9860,9860,1398,170,7383,4378,8429,8487,10051,10051,7264,9460,272,9108,13386,765,932,6963,1360,2866,6331,5297,4495,3781,9660,8105,11168,8040,11023,11482,7103,10057,10057,11103,11481,8565,2449,6544,10324
851	912,6085,661,7067,11021,6769,6798,7250,11000,4147,7957,8192,8022,8023,8212,7916,2949,1195,5014,4440,2379,491,5040,4792,7568,849,2203,1406,2817,4968,9039,9791,5921,491,6700,125,2358,7283,8409,9051,5896,1088,1893,7646,3216,7941,7941,3342,2505,9697,10008,10008,1195,9523,9714,5056,2904,10309,10309,10190,10190,8885,8607,9097,10394,10394,1752,1565,8131,6333,8607,799,10775,10775,3152,4200,2707,2203,10901,10901,1128,967,9638,11071,10989,11407,1247,11256,1140,4047,836,2575,1206,8165,11807,7435,10982,1406,12276,167,8559,5577,10919,4198,2203,2203,491,1719,1719,10855,10855,6447,491,4027,4358,3484,227,5367,10016,10016,9816,9816,1392,6631,10800,10800,12157,6062,12483,10135,10135,813,11924,10980,9851,9851,1163,13920,10560,10560,12742,12842,8312,13905,13528,14516
852	1906,3691,3695,3917,3725,2160,4329,4347,4356,4372,4383,1968,2995,4786,4375,5173,5221,4372,4393,4401,5463,1575,2160,2706,4015,2725,3249,4126,4374,2040,3815,4173,1631,2222,5463,4890,4961,4840,2382,4374,4893,4851,4945,4368,4856,6201,209,5878,4855,1905,6183,6148,4366,4366,4851,5642,4933,5395,6304,4516,4931,6037,6250,6092,6897,4992,3888,7175,4927,6907,1272,4901,4970,7123,4993,3945,719,3860,6213,3937,5689,7272,4390,5042,4994,3114,19507,5017,7559,7475,4875,125,3894,7204,7207,719,6504,8091,7704,7869,8776,8381,752,3006,10024,10024
853	2181,3323,3599,4313,835,3468,3894,4206,4325,11422,752,3691,3695,1613,4840,165,173,4368,3868,4915,3537,4372,6614,4863,6253,128,4944,4959,6183,6328,6340,6350,4893,4967,11056,4927,6563,7147,719,7486,7211,3888,4347,6908,5104,5029,3881,8992,7568,5087,10045,10045,10304
854	14411,18646,354,1188,15069,18584,18605,18634,18644,18647,18657,18860,19056,19060,19148,19456,3263,8059,9780,10695,10695,11609,12456,12714,14461,14637,15841,16794,17219,17403,17869,18772,18798,18915,19120,15857,17216,17870,18899,19090,4899,8047,11043,17866,18138,18881,18880,18882,19216,19534,19591,19642,19674,19806,19839,19870,19914,19921,19927,20036,20037,20086,3745,18383,19534,20344,20465,19736,2817,3657,9960,9960,14826,17962,19367,19507,20328,20358,20405,20460,20477,20541,18502,20536,1905,4206,16892,18968,20509,4697
855	8000,9833,10517,9833,10517,12505,10906,10906,15259,13097,12832,15956,10329,17653,17701,18921,19475,13746,14807,15156,19078,12453,17498,18637,14458,17852,11601,12035,17517,20079,11553,20348,20163,3552,16233,19540,20257,16209,14435,20772,15945,5049,133,20531,991,19137,7071,16633,11003,7880,15308,15692,5010,20394,20416,20075,19702,4714,18384,19228,1073,4900,19614,2938,8387,4920,20033,19613,4615
856	2267,212,2683,132,1998,3285,1616,768,204,17619,6623,5350,3019,6223,13207,3015,3407,13926,14863,5524,1417,4349,4762,4027,2406,3278,5933,18714,18771,2005,4908,6353,17926,9009,4290,2954,3114,19507,8992,18539,4825,13182,12761,19593,869,3046,177,1382,4057,2403,7115,1517,17556,1105,1655,11356,13022,3072,11563,3574,3861,1043,2646,15440,19960,1242,11231,11567,16342,4427,9899,9899,17576,4425,4959,1888,9033,6526,20306,2087
857	1778,6556,5029,5094,7434,8121,8525,3536,4128,4959,4894,6091,16631,4970,7123,614,1657,6078,6908,8833,6353,5070,2031,2377,2350,1178,2370,5041,1483,1416,1909,9998,9998,9425,10045,10045,7593,10953,11000,2237,5102,10058,10058,4529,9201,10184,10184,3871,3935,11564,17381,228,7896,9888,9888,11764,5661,9043,11483,19976,9304,12135,12647,11557,5469,11968,12666,13102,11563,12783,13351,11927,11485,10304,10304,13772,3376,13126,14270,15440,13785,14799,14790,14806,16634,14810,763,16346,16215,7354,13145,16623,13748,16795,16615,17105,18644,18831,19366
858	2442,12939,14002,1999,2827,3102,4339,4382,4471,4893,5078,5130,5518,6165,7569,9476,10251,10251,11850,12013,12282,12462,13136,13698,13790,13927,14808,15832,15842,16177,16558,17103,176,3484,3945,6572,12909,13637,14789,15639,16055,16792,5654,5681,8851,11756,13140,13829,14327,14795,15104,17539,19975,4386,4970,7123,9648,11792,12370,13928,17660,13438,14787,2051,3207,3543,3888,4053,4211,4341,4939,5049,5430,6294,6308,6611,7354,7877,8086,8121,8407,8591,8730,9777,10202,10202,11763,12777,13365,13516,14628,14825,16607,17234,5098,10052,10052,11561,11629,16042,174,4713,4916,5722,8346,9079,10464,10464,11628,12183,14497,16561,4358,4892,5534,11391,12943,13085,13370,3152,3599,16545,4885,17711,18205,12550,13591,4795,16107,12270,262,5113,6505,8445,9139,11484,13222,15505,5597,19650,131,4228,4862,6027,8103,8840,10205,10639,10205,10639,11751,13638,14285,15309,15348,16255,16750
859	4580,5266,1262,2829,5461,1149,4786,4945,5769,3905,5962,4933,5462,5543,6389,6525,6688,6743,6907,312,6704,4293,4998,6681,6844,6928,6715,5597,19650,5980,6741,6879,2173,7261,7127,6812,4970,7123,7164,7147,7195,5042,7512,3934,1135,7890,2748,7744,7559,2632,1194,3311,3326,3857,7642,8229,592,3072,3007,10184,10184,10784,10784,943,13477
